decoyID	intron_gc	site_gc_49nt
NCR3LG1_17370404	0.442289	0.551020
NCS1_130226149	0.514091	0.612245
NDC1_53797591	0.395434	0.326531
NDEL1_8452595	0.355023	0.469388
NDFIP1_142120503	0.396311	0.367347
NDNF_121041983	0.371939	0.408163
NDOR1_137207823	0.548288	0.428571
NDOR1_137215330	0.700980	0.755102
NDOR1_137215358	0.700980	0.714286
NDP_43951588	0.414453	0.367347
NDRG1_133242308	0.457018	0.489796
NDRG1_133252768	0.488861	0.551020
NDRG2_21022001	0.532967	0.612245
NDRG3_36656570	0.440063	0.448980
NDRG3_36671109	0.409458	0.428571
NDRG4_58493906	0.548573	0.673469
NDST1_150527616	0.518555	0.530612
NDST1_150538867	0.498504	0.510204
NDUFA10_240006744	0.407921	0.408163
NDUFA10_240017121	0.519772	0.551020
NDUFA10_240019005	0.470473	0.571429
NDUFA11_5894632	0.622075	0.653061
NDUFA1_119875466	0.396795	0.448980
NDUFA4_10934090	0.371617	0.387755
NDUFA5_123553253	0.380079	0.448980
NDUFA6_42089145	0.503499	0.530612
NDUFA8_122156113	0.402328	0.469388
NDUFA8_122159283	0.402328	0.489796
NDUFA9_4661168	0.421162	0.469388
NDUFAB1_23594336	0.489038	0.428571
NDUFAF1_41389881	0.440814	0.346939
NDUFAF1_41395289	0.462552	0.408163
NDUFAF1_41395327	0.462552	0.367347
NDUFAF6_95050979	0.411618	0.408163
NDUFB5_179622980	0.398481	0.367347
NDUFB7_14568025	0.555399	0.510204
NDUFS1_206138758	0.420625	0.326531
NDUFS1_206143431	0.411467	0.387755
NDUFS5_39028434	0.481034	0.612245
NDUFV3_42898120	0.455820	0.326531
NDUFV3_42908482	0.465228	0.530612
NEB_151526497	0.456489	0.408163
NEB_151534492	0.361050	0.489796
NEB_151541702	0.413745	0.367347
NEB_151547295	0.439594	0.428571
NEB_151575499	0.377773	0.448980
NEB_151617610	0.358561	0.244898
NEB_151628956	0.387324	0.469388
NEB_151670323	0.425701	0.408163
NEB_151725624	0.346948	0.326531
NECAB2_83979470	0.541557	0.591837
NECAB2_83994245	0.508308	0.591837
NECAB2_83999252	0.546550	0.632653
NECAB2_83999464	0.546550	0.591837
NECAB2_84000297	0.546550	0.571429
NECAB3_33659124	0.604230	0.551020
NECAP1_8080105	0.372426	0.408163
NECAP2_16444052	0.503988	0.632653
NECAP2_16452582	0.499737	0.489796
NECTIN1_119678143	0.576302	0.612245
NECTIN2_44870454	0.513727	0.551020
NEDD1_96944981	0.307692	0.326531
NEDD4L_58342840	0.420578	0.448980
NEDD4L_58355678	0.407938	0.387755
NEDD4L_58357412	0.380043	0.510204
NEDD4L_58364512	0.418018	0.265306
NEDD4L_58370928	0.442720	0.510204
NEDD4L_58392314	0.454309	0.571429
NEDD4L_58394247	0.454309	0.489796
NEDD9_11187466	0.428123	0.448980
NEFH_29485244	0.494879	0.551020
NEIL1_75349994	0.532299	0.469388
NEIL2_11780521	0.446187	0.653061
NEIL3_177361707	0.343265	0.306122
NEK10_27115008	0.348993	0.326531
NEK10_27202025	0.376623	0.530612
NEK1_169479604	0.384808	0.326531
NEK1_169582942	0.367746	0.387755
NEK1_169589019	0.347398	0.489796
NEK1_169589023	0.347398	0.489796
NEK2_211671739	0.349863	0.285714
NEK3_52145323	0.361907	0.408163
NEK3_52148540	0.413303	0.224490
NEK4_52745798	0.477493	0.510204
NEK4_52752790	0.403523	0.571429
NEK4_52766618	0.429154	0.408163
NEK5_52069264	0.418377	0.530612
NEK5_52075173	0.353404	0.367347
NEK5_52090201	0.390909	0.244898
NEK5_52116412	0.400834	0.551020
NEK5_52119153	0.400834	0.408163
NEK7_198293602	0.312209	0.408163
NEK9_75087735	0.382706	0.346939
NEK9_75088791	0.448250	0.448980
NEK9_75091934	0.411251	0.408163
NEK9_75102763	0.382466	0.265306
NEK9_75104240	0.435451	0.530612
NELFA_1985202	0.602804	0.408163
NELFA_1986670	0.652805	0.632653
NELFB_137259257	0.492979	0.448980
NELL2_44867878	0.369872	0.551020
NEMF_49791984	0.405340	0.367347
NEMF_49802071	0.398064	0.551020
NEMF_49834731	0.406072	0.489796
NEMF_49838376	0.423337	0.306122
NEMP2_190521311	0.404343	0.571429
NEO1_73254092	0.383117	0.612245
NEO1_73273615	0.438301	0.489796
NEO1_73277800	0.376101	0.428571
NEO1_73288086	0.424341	0.387755
NEPRO_113015646	0.385652	0.367347
NES_156674352	0.581161	0.632653
NES_156674447	0.581161	0.632653
NETO1_72751655	0.366340	0.510204
NETO2_47085063	0.417492	0.346939
NETO2_47124458	0.368995	0.285714
NETO2_47139069	0.403791	0.367347
NEU3_74991955	0.438364	0.326531
NEURL1_103589065	0.482509	0.551020
NEURL1_103589280	0.482509	0.551020
NF1_31155915	0.395823	0.285714
NF1_31162936	0.366813	0.551020
NF1_31167331	0.349401	0.387755
NF1_31231858	0.311247	0.326531
NF1_31232677	0.345098	0.346939
NF1_31257788	0.326970	0.306122
NF1_31261495	0.361506	0.448980
NF1_31352042	0.355005	0.367347
NF2_29637607	0.426570	0.346939
NF2_29658585	0.427211	0.530612
NF2_29669790	0.465226	0.367347
NF2_29678971	0.483146	0.571429
NFAM1_42410778	0.545992	0.469388
NFASC_204952893	0.498310	0.551020
NFASC_204973536	0.520422	0.571429
NFASC_204974107	0.520422	0.571429
NFASC_204992657	0.544602	0.510204
NFASC_204993798	0.544602	0.571429
NFASC_205004106	0.516892	0.448980
NFASC_205006069	0.516892	0.448980
NFASC_205012295	0.515444	0.510204
NFASC_205015781	0.565824	0.489796
NFAT5_69649565	0.333864	0.306122
NFAT5_69669921	0.394860	0.367347
NFATC2IP_28955403	0.496525	0.551020
NFATC2_51392989	0.481435	0.428571
NFATC2_51435831	0.474289	0.306122
NFATC3_68126034	0.411004	0.571429
NFATC3_68187047	0.449399	0.632653
NFE2L1_48055737	0.555602	0.551020
NFE2L3_26181883	0.439943	0.387755
NFIA_61147355	0.378338	0.530612
NFIB_14150437	0.350063	0.448980
NFIB_14273498	0.378427	0.551020
NFIC_3457506	0.584042	0.571429
NFIC_3459434	0.584042	0.571429
NFIC_3459764	0.584042	0.448980
NFIX_13061186	0.535878	0.612245
NFIX_13076664	0.600136	0.510204
NFKB1_102581756	0.333333	0.428571
NFKB1_102595756	0.308824	0.428571
NFKB1_102606445	0.378236	0.448980
NFRKB_129871326	0.437071	0.489796
NFRKB_129871708	0.437071	0.632653
NFRKB_129874360	0.532934	0.469388
NFRKB_129877528	0.471289	0.510204
NFRKB_129882364	0.449219	0.530612
NFS1_35671604	0.475399	0.469388
NFU1_69398922	0.405107	0.591837
NFX1_33291352	0.438252	0.408163
NFX1_33306740	0.408408	0.448980
NFX1_33312216	0.435784	0.428571
NFX1_33367336	0.490541	0.632653
NFXL1_47855653	0.349518	0.469388
NFXL1_47877273	0.320644	0.326531
NFXL1_47906333	0.370093	0.408163
NFXL1_47913118	0.409886	0.387755
NFYA_41091429	0.376847	0.428571
NFYB_104121613	0.384979	0.387755
NFYC_40770145	0.518175	0.551020
NGEF_232925116	0.488541	0.306122
NGEF_232925142	0.488541	0.510204
NGEF_232925259	0.488541	0.530612
NGLY1_25731937	0.323667	0.489796
NGLY1_25739409	0.349364	0.306122
NGLY1_25739882	0.366614	0.244898
NGLY1_25744576	0.366614	0.489796
NGLY1_25745402	0.366614	0.346939
NHEJ1_219105205	0.430243	0.367347
NHLRC2_113897871	0.355161	0.448980
NHSL1_138428863	0.412546	0.408163
NID1_235992319	0.535190	0.448980
NID1_236012895	0.398683	0.408163
NID1_236027063	0.428991	0.428571
NID2_52011252	0.466403	0.510204
NID2_52016925	0.460766	0.551020
NID2_52019441	0.494764	0.346939
NID2_52019660	0.494764	0.571429
NID2_52068547	0.616915	0.551020
NIF3L1_200893594	0.410782	0.224490
NIFK_121736181	0.479397	0.408163
NIM1K_43279051	0.464205	0.428571
NINJ1_93128331	0.605011	0.632653
NINJ1_93129640	0.605011	0.571429
NINL_25459181	0.603944	0.632653
NINL_25460528	0.603944	0.551020
NINL_25461100	0.603944	0.714286
NINL_25463628	0.488137	0.469388
NINL_25484900	0.469551	0.510204
NINL_25492951	0.552073	0.326531
NINL_25493208	0.552073	0.408163
NINL_25494429	0.552073	0.612245
NINL_25500133	0.540714	0.489796
NINL_25502370	0.540632	0.489796
NINL_25507362	0.501162	0.469388
NINL_25509388	0.501162	0.489796
NIN_50748165	0.377833	0.387755
NIPA1_22820099	0.434049	0.612245
NIPA2_22860406	0.415916	0.408163
NIPAL1_48017815	0.414202	0.428571
NIPAL1_48022633	0.414202	0.428571
NIPAL1_48025008	0.414202	0.469388
NIPAL1_48034836	0.360045	0.367347
NIPAL3_24441805	0.523153	0.530612
NIPAL3_24445440	0.423513	0.469388
NIPAL3_24452273	0.449088	0.469388
NIPAL4_157460907	0.491959	0.285714
NIPAL4_157460911	0.491959	0.285714
NIPAL4_157462273	0.491959	0.448980
NIPAL4_157462771	0.491959	0.469388
NIPAL4_157464487	0.457335	0.530612
NIPAL4_157466016	0.457335	0.551020
NIPAL4_157466322	0.457335	0.530612
NIPAL4_157466810	0.457335	0.448980
NIPAL4_157471545	0.445499	0.408163
NIPBL_36948759	0.351365	0.346939
NIPBL_36959446	0.329951	0.510204
NIPBL_36975232	0.327263	0.306122
NIPBL_37015518	0.407233	0.530612
NIPBL_37044145	0.380171	0.367347
NIPBL_37048353	0.327107	0.469388
NIPSNAP1_29558693	0.486411	0.510204
NIPSNAP1_29561016	0.593567	0.551020
NIPSNAP3A_104756861	0.336451	0.612245
NISCH_52455218	0.670354	0.489796
NISCH_52455419	0.670354	0.693878
NIT2_100335683	0.493470	0.530612
NIT2_100336609	0.493470	0.387755
NIT2_100354439	0.464522	0.489796
NKAIN1_31187436	0.502572	0.612245
NKAIN2_123951653	0.357412	0.244898
NKAP_119942212	0.431390	0.591837
NKAP_119942528	0.431390	0.387755
NKD1_50602789	0.505652	0.612245
NKD1_50623716	0.579184	0.510204
NKD1_50626694	0.543974	0.591837
NKD1_50626837	0.543974	0.653061
NKD1_50628447	0.543974	0.571429
NKD1_50630616	0.617886	0.653061
NKD1_50632508	0.487867	0.510204
NKIRAS2_42022738	0.506417	0.571429
NKX1-2_124449651	0.609236	0.632653
NKX2-6_23704770	0.548427	0.551020
NKX2-6_23705236	0.548427	0.530612
NKX3-2_13543192	0.611268	0.612245
NKX6-1_84497064	0.590432	0.714286
NLE1_35133498	0.493143	0.612245
NLGN1_174060993	0.354824	0.387755
NLGN1_174280199	0.306024	0.285714
NLGN2_7415313	0.588398	0.571429
NLN_65789248	0.413958	0.346939
NLN_65812129	0.428435	0.448980
NLRC3_3556618	0.480077	0.551020
NLRC5_57024202	0.549538	0.653061
NLRC5_57044736	0.498101	0.551020
NLRC5_57047258	0.592470	0.591837
NLRC5_57047712	0.502942	0.489796
NLRC5_57058752	0.582017	0.673469
NLRP11_55795225	0.429047	0.510204
NLRP11_55796608	0.437888	0.387755
NLRP13_55903385	0.428728	0.387755
NLRP13_55909685	0.433998	0.530612
NLRP13_55910162	0.433998	0.448980
NLRP13_55925329	0.437545	0.469388
NLRP1_5520305	0.486803	0.428571
NLRP1_5530735	0.448748	0.551020
NLRP1_5532359	0.448748	0.367347
NLRP1_5542066	0.436521	0.448980
NLRP1_5582523	0.502471	0.551020
NLRP2_54969901	0.500108	0.489796
NLRP2_54990020	0.495413	0.530612
NLRP2_54997888	0.474022	0.428571
NLRP3_247434019	0.485392	0.510204
NLRP4_55860629	0.487360	0.469388
NLRP5_56050694	0.457855	0.448980
NLRP5_56053636	0.457855	0.530612
NLRP5_56058534	0.426131	0.489796
NLRP6_284201	0.530028	0.571429
NLRP7_54932769	0.476912	0.510204
NLRP7_54934780	0.500937	0.632653
NLRP7_54936628	0.489454	0.530612
NLRP8_55952872	0.481462	0.632653
NLRP8_55953039	0.481462	0.591837
NLRP8_55969855	0.430219	0.530612
NLRP8_55970491	0.430219	0.530612
NLRX1_119175406	0.479176	0.489796
NLRX1_119177058	0.479176	0.367347
NMB_84657398	0.550232	0.489796
NME2_51167437	0.509728	0.387755
NME5_138132606	0.433410	0.367347
NME5_138133044	0.433410	0.510204
NME5_138136891	0.433410	0.510204
NME8_37867283	0.398752	0.306122
NME8_37868991	0.391918	0.469388
NME9_138325034	0.399048	0.367347
NMI_151273268	0.408958	0.346939
NMI_151283031	0.412323	0.306122
NMS_100482137	0.479711	0.653061
NMT1_45082588	0.449632	0.367347
NMT1_45087664	0.484073	0.306122
NMT1_45094656	0.492469	0.612245
NMT1_45100080	0.521094	0.408163
NMT2_15128562	0.406417	0.408163
NMU_55599521	0.335821	0.387755
NMU_55609279	0.380414	0.428571
NMU_55609282	0.380414	0.428571
NMU_55635605	0.401068	0.510204
NNT_43621807	0.401873	0.489796
NNT_43622027	0.401873	0.408163
NOBOX_144398665	0.567493	0.591837
NOBOX_144400387	0.512960	0.510204
NOBOX_144401744	0.424354	0.408163
NOC2L_953552	0.632860	0.591837
NOC2L_954881	0.573913	0.448980
NOC2L_956042	0.592593	0.551020
NOC2L_956828	0.600295	0.653061
NOC3L_94338987	0.296407	0.285714
NOC3L_94340088	0.352113	0.489796
NOC3L_94346092	0.313883	0.387755
NOC3L_94358310	0.400696	0.448980
NOC3L_94361318	0.400696	0.448980
NOC4L_132149158	0.673381	0.653061
NOC4L_132150649	0.673381	0.612245
NOC4L_132150693	0.673381	0.632653
NOC4L_132150737	0.673381	0.653061
NOD1_30426848	0.479388	0.489796
NOD1_30427392	0.479388	0.469388
NOD1_30434787	0.452449	0.387755
NOD2_50716744	0.590909	0.693878
NOD2_50719329	0.517627	0.591837
NOD2_50719518	0.517627	0.551020
NOD2_50723560	0.411122	0.326531
NODAL_70436760	0.528865	0.551020
NODAL_70437967	0.528865	0.571429
NODAL_70440645	0.528865	0.755102
NOL10_10669746	0.365018	0.469388
NOL10_10673662	0.402952	0.326531
NOL10_10682818	0.438927	0.448980
NOL10_10689250	0.446845	0.469388
NOL12_37690668	0.526408	0.530612
NOL4L_32455767	0.604414	0.632653
NOL4L_32461793	0.596265	0.387755
NOL4L_32475032	0.576053	0.571429
NOL4L_32477081	0.576053	0.591837
NOL4_33958019	0.385576	0.428571
NOL7_13619940	0.430851	0.632653
NOL9_6546964	0.460820	0.612245
NOL9_6552344	0.499570	0.387755
NOM1_156952290	0.440823	0.469388
NOM1_156961204	0.498988	0.591837
NOM1_156962367	0.517426	0.612245
NOM1_156967431	0.480441	0.510204
NOP14_2939683	0.589876	0.653061
NOP14_2955651	0.539411	0.530612
NOP14_2962472	0.421620	0.469388
NOP58_202267070	0.424501	0.428571
NOS1_117218312	0.501571	0.551020
NOS1_117241391	0.460600	0.612245
NOS1_117253919	0.457346	0.428571
NOS1_117268984	0.485849	0.408163
NOS2_27767974	0.535558	0.489796
NOS2_27781267	0.549582	0.653061
NOS2_27787962	0.487780	0.632653
NOS3_150994933	0.588235	0.653061
NOSTRIN_168803976	0.386596	0.612245
NOSTRIN_168805225	0.386596	0.428571
NOSTRIN_168832629	0.385587	0.306122
NOSTRIN_168846950	0.409365	0.326531
NOSTRIN_168848110	0.409365	0.306122
NOSTRIN_168862542	0.414512	0.387755
NOTCH1_136503903	0.627422	0.653061
NOTCH1_136513313	0.665370	0.632653
NOTCH1_136530754	0.624676	0.551020
NOTCH1_136544755	0.674677	0.734694
NOTCH2_119920538	0.426616	0.591837
NOTCH2_119920584	0.426616	0.489796
NOTCH2_119924203	0.438636	0.469388
NOTCH2_119924976	0.438636	0.530612
NOTCH2_119938197	0.389151	0.367347
NOTCH2_119950079	0.431434	0.469388
NOTCH2_119959044	0.373888	0.326531
NOTCH3_15161955	0.493333	0.408163
NOTCH3_15178364	0.575137	0.571429
NOTCH3_15181835	0.466105	0.612245
NOTCH3_15183475	0.466105	0.448980
NOTCH3_15185111	0.565401	0.653061
NOTCH3_15185123	0.565401	0.591837
NOTCH3_15197167	0.543373	0.428571
NOTCH3_15200444	0.618573	0.591837
NOTCH3_15200527	0.618573	0.653061
NOTCH4_32204513	0.438699	0.489796
NOTCH4_32206915	0.438699	0.285714
NOTCH4_32219490	0.504383	0.469388
NOTCH4_32221325	0.513924	0.653061
NOTUM_81953857	0.530364	0.469388
NOTUM_81959955	0.784116	0.857143
NOVA2_45959875	0.526547	0.530612
NOX1_100871050	0.386280	0.551020
NOX1_100873080	0.386280	0.428571
NOX4_89341782	0.355415	0.387755
NOX4_89449848	0.352212	0.428571
NOX5_69035190	0.457611	0.530612
NOX5_69056505	0.499060	0.530612
NOXRED1_77414257	0.418380	0.591837
NOXRED1_77421668	0.418380	0.448980
NPAS1_47035807	0.505726	0.244898
NPAS1_47041542	0.564727	0.510204
NPAS2_100883001	0.449097	0.428571
NPAS2_100931997	0.416152	0.367347
NPAS2_100935130	0.436961	0.530612
NPAS2_100967348	0.480907	0.612245
NPAS2_100968715	0.482624	0.469388
NPC1_23535843	0.477366	0.489796
NPC1_23551273	0.421546	0.510204
NPC1_23551884	0.495050	0.510204
NPC2_74482262	0.393398	0.285714
NPC2_74488588	0.431912	0.551020
NPEPL1_58698289	0.574921	0.612245
NPEPL1_58703070	0.502850	0.612245
NPEPL1_58709078	0.585260	0.530612
NPEPL1_58709502	0.585260	0.612245
NPEPL1_58710675	0.585260	0.551020
NPEPPS_47612897	0.448405	0.612245
NPEPPS_47615907	0.402682	0.448980
NPFFR1_70260126	0.486492	0.408163
NPFFR1_70260532	0.486492	0.612245
NPHP3-ACAD11_132707741	0.394576	0.510204
NPHP3-ACAD11_132710676	0.382498	0.530612
NPHP4_5874014	0.563877	0.489796
NPHP4_5874029	0.563877	0.551020
NPHP4_5890468	0.556895	0.448980
NPHP4_5906728	0.480841	0.591837
NPHP4_5968178	0.504353	0.489796
NPHP4_5973650	0.512986	0.387755
NPHP4_5976280	0.512986	0.489796
NPHP4_5977438	0.512986	0.591837
NPHP4_5977531	0.512986	0.469388
NPHP4_5979150	0.463248	0.469388
NPHP4_5991229	0.526031	0.571429
NPHS1_35837520	0.435108	0.244898
NPHS1_35843165	0.458198	0.469388
NPLOC4_81595312	0.479532	0.571429
NPLOC4_81606390	0.466633	0.551020
NPLOC4_81629508	0.488853	0.367347
NPL_182812478	0.397820	0.489796
NPL_182814131	0.397820	0.551020
NPM2_22025374	0.674419	0.693878
NPNT_105937513	0.314846	0.367347
NPR2_35802433	0.337900	0.306122
NPRL3_134901	0.442974	0.469388
NPRL3_88559	0.569787	0.571429
NPSR1_34847315	0.420000	0.428571
NPSR1_34848400	0.420000	0.510204
NPTN_73565542	0.437609	0.408163
NPTN_73570621	0.452131	0.632653
NPTX2_98620557	0.518175	0.448980
NPTX2_98621160	0.518175	0.469388
NPTX2_98628282	0.588458	0.551020
NPTXR_38827594	0.511371	0.530612
NPVF_25225937	0.400826	0.448980
NPVF_25228094	0.308235	0.448980
NQO1_69711588	0.475372	0.530612
NQO1_69722879	0.474171	0.326531
NQO2_3010414	0.405268	0.408163
NQO2_3011423	0.405268	0.285714
NQO2_3012001	0.405268	0.346939
NQO2_3014328	0.495972	0.510204
NR0B1_30306701	0.397094	0.510204
NR1D2_23947903	0.448781	0.673469
NR1D2_23959643	0.416643	0.306122
NR1H2_50380014	0.580058	0.551020
NR1H2_50381493	0.580058	0.591837
NR1I2_119808203	0.553004	0.469388
NR1I2_119809223	0.553004	0.510204
NR2C1_95023045	0.378733	0.673469
NR2C1_95051475	0.380934	0.367347
NR2C2_15034059	0.452282	0.510204
NR2C2_15035588	0.459561	0.489796
NR2E1_108166941	0.577673	0.571429
NR2E1_108167879	0.577673	0.448980
NR2E1_108168400	0.577673	0.693878
NR2E1_108171787	0.443688	0.489796
NR2E1_108174058	0.443688	0.387755
NR2E3_71811357	0.629630	0.591837
NR3C1_143312409	0.382034	0.387755
NR3C1_143389347	0.369471	0.408163
NR5A1_124494137	0.586023	0.632653
NR5A1_124494377	0.586023	0.571429
NR5A1_124495120	0.586023	0.632653
NR5A1_124501919	0.577655	0.510204
NR5A2_200041845	0.529412	0.591837
NR6A1_124525774	0.447769	0.367347
NRAP_113596949	0.391753	0.448980
NRAP_113612618	0.483724	0.571429
NRAP_113621414	0.455172	0.469388
NRAP_113625529	0.496416	0.448980
NRAP_113641194	0.335915	0.387755
NRAP_113651943	0.418695	0.591837
NRBP1_27435555	0.478689	0.530612
NRCAM_108179314	0.428910	0.469388
NRCAM_108234376	0.369903	0.428571
NRCAM_108234775	0.381978	0.285714
NRDC_51792180	0.503597	0.551020
NRDE2_90287741	0.484919	0.510204
NRDE2_90298595	0.446816	0.551020
NRDE2_90303607	0.410383	0.448980
NRDE2_90305791	0.409936	0.469388
NRG2_139849035	0.537509	0.632653
NRG2_139852096	0.565000	0.612245
NRG2_139855337	0.503399	0.469388
NRG3_82978171	0.392134	0.448980
NRGN_124743339	0.492504	0.489796
NRK_105895152	0.353691	0.408163
NRK_105898860	0.367840	0.326531
NRK_105946590	0.334084	0.408163
NRM_30690523	0.515050	0.530612
NRN1_6004063	0.531094	0.551020
NRP1_33187894	0.448032	0.551020
NRP1_33188431	0.448032	0.551020
NRP1_33219636	0.397950	0.285714
NRP1_33225030	0.438876	0.428571
NRSN2_352472	0.456618	0.306122
NRSN2_352772	0.456618	0.367347
NRTN_5827396	0.593439	0.653061
NRTN_5827429	0.593439	0.673469
NRXN2_64627589	0.541439	0.571429
NRXN2_64632780	0.565254	0.469388
NRXN2_64633121	0.565254	0.612245
NSA2_74772420	0.421001	0.448980
NSD1_177248078	0.427023	0.469388
NSD1_177280563	0.419174	0.448980
NSD1_177293337	0.410042	0.285714
NSD2_1902500	0.490553	0.551020
NSD2_1931308	0.475646	0.510204
NSD2_1935049	0.475646	0.510204
NSD2_1937193	0.443852	0.571429
NSD3_38282346	0.413009	0.489796
NSD3_38305018	0.375510	0.448980
NSD3_38319328	0.329423	0.285714
NSD3_38336997	0.379068	0.367347
NSD3_38345168	0.393858	0.306122
NSDHL_152851089	0.444644	0.285714
NSDHL_152865025	0.514221	0.510204
NSFL1C_1454025	0.416045	0.551020
NSFL1C_1464525	0.490188	0.469388
NSFL1C_1465633	0.490188	0.469388
NSFL1C_1465710	0.490188	0.428571
NSF_46634623	0.394946	0.612245
NSF_46637664	0.386300	0.408163
NSMAF_58643301	0.420207	0.326531
NSMCE2_125356934	0.399555	0.510204
NSMCE4A_121961696	0.426744	0.448980
NSMF_137455445	0.623753	0.693878
NSMF_137456674	0.584783	0.510204
NSRP1_30172414	0.383516	0.326531
NSUN2_6600616	0.497307	0.551020
NSUN2_6600914	0.497307	0.612245
NSUN2_6606517	0.430900	0.653061
NSUN2_6624057	0.410009	0.530612
NSUN4_46351304	0.470994	0.591837
NSUN4_46358676	0.447557	0.571429
NSUN5_73304036	0.502591	0.510204
NSUN5_73307260	0.500000	0.448980
NSUN7_40774574	0.297994	0.265306
NSUN7_40801227	0.391491	0.387755
NT5C1A_39661788	0.532715	0.408163
NT5C1A_39663887	0.502876	0.632653
NT5C1A_39665812	0.528708	0.551020
NT5C1A_39665859	0.528708	0.591837
NT5C2_103093446	0.373112	0.367347
NT5C2_103096308	0.379389	0.469388
NT5C2_103171557	0.385070	0.551020
NT5C3B_41829836	0.471320	0.551020
NT5C3B_41829955	0.471320	0.551020
NT5C3B_41833012	0.435185	0.367347
NT5DC2_52533501	0.629665	0.734694
NT5DC3_103791919	0.453817	0.510204
NT5DC3_103792646	0.453817	0.510204
NT5DC4_112725884	0.588321	0.530612
NT5DC4_112725903	0.588321	0.510204
NT5E_85461938	0.436584	0.612245
NT5E_85488154	0.453094	0.489796
NT5E_85489387	0.453094	0.489796
NT5M_17306179	0.514495	0.469388
NTAN1_15047550	0.516447	0.530612
NTAN1_15050802	0.468233	0.285714
NTAN1_15051105	0.468233	0.408163
NTM_132308264	0.411713	0.265306
NTN1_9182119	0.544441	0.673469
NTN4_95789425	0.462312	0.612245
NTN5_48668266	0.527380	0.571429
NTNG2_132231567	0.590385	0.591837
NTNG2_132239022	0.590385	0.653061
NTRK1_156862146	0.552541	0.551020
NTRK1_156862155	0.552541	0.530612
NTRK1_156866479	0.561611	0.612245
NTRK1_156869785	0.506218	0.571429
NTRK2_84710464	0.378855	0.408163
NTRK3_87931025	0.452614	0.489796
NTRK3_88131090	0.437480	0.387755
NTRK3_88131890	0.437480	0.612245
NTRK3_88183936	0.580952	0.571429
NTSR2_11659845	0.548485	0.530612
NUAK1_106068471	0.434351	0.591837
NUAK2_205312011	0.495926	0.448980
NUB1_151345284	0.434733	0.306122
NUB1_151367507	0.408163	0.469388
NUBP1_10744967	0.490738	0.510204
NUBP1_10755378	0.485207	0.469388
NUBPL_31722549	0.384974	0.387755
NUCB1_48908878	0.509975	0.591837
NUCB1_48912445	0.496018	0.428571
NUCB2_17301514	0.412147	0.612245
NUCKS1_205728717	0.344281	0.285714
NUDCD3_44389322	0.497328	0.551020
NUDCD3_44473181	0.426324	0.469388
NUDC_26923343	0.490505	0.326531
NUDT12_103554303	0.299182	0.326531
NUDT12_103557774	0.341007	0.469388
NUDT13_73123987	0.442227	0.469388
NUDT14_105174566	0.640281	0.632653
NUDT15_48039010	0.467993	0.530612
NUDT18_22108662	0.613636	0.510204
NUDT18_22109085	0.613636	0.734694
NUDT21_56436846	0.398177	0.367347
NUDT21_56439793	0.407327	0.326531
NUDT21_56450292	0.394253	0.510204
NUDT3_34293995	0.438480	0.428571
NUDT3_34295237	0.438480	0.469388
NUDT3_34295412	0.438480	0.530612
NUDT3_34295858	0.410690	0.510204
NUDT4_93398921	0.327103	0.326531
