locus_id	gene	chrom	locus_start	locus_end	locus_strand	splice_score	snaptron_id	intron_start	intron_end	samples_count	coverage_sum	coverage_avg	coverage_median	left_annotated	right_annotated	source_dataset_id	annotated	junction_type
IGFL2_46148301	IGFL2	chr19	46148301	46148302	+	0.115483	15809751	46148298	46148824	4446	69552	15.644	4.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38	3	1	5ss
IGFL2_46148301	IGFL2	chr19	46148301	46148302	+	0.115483	15809756	46148298	46160414	4062	57690	14.202	4.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	3	1	5ss
SULT2B1_48589194	SULT2B1	chr19	48589194	48589195	+	0.182499	15908129	48589196	48591608	4566	11401	2.497	2.0	aC19,cH38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	3	1	5ss
CA11_48644979	CA11	chr19	48644979	48644980	-	0.087379	15915867	48644570	48644979	191	223	1.168	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	cH38	3	1	5ss
DHDH_48939858	DHDH	chr19	48939858	48939859	+	0.146686	15940545	48939860	48942439	418	488	1.167	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	5ss
FTL_48966219	FTL	chr19	48966219	48966220	+	0.031545	15944066	48965917	48966224	67	77	1.149	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	cH38	3	1	3ss
CGB1_49036521	CGB1	chr19	49036521	49036522	-	0.071767	15951272	49023604	49036525	644	2071	3.216	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG38,sG19,sG38	3	1	5ss
CGB1_49036521	CGB1	chr19	49036521	49036522	-	0.071767	15952829	49036304	49036525	193	618	3.202	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG38,sG19,sG38	3	1	5ss
SLC6A16_49309411	SLC6A16	chr19	49309411	49309412	-	0.099931	15965490	49309412	49309650	1456	2043	1.403	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	3	1	3ss
ALDH16A1_49456925	ALDH16A1	chr19	49456925	49456926	+	0.06086	15973132	49456927	49458485	3714	6864	1.848	1.0	aC19,cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	3	1	5ss
TBC1D17_49879518	TBC1D17	chr19	49879518	49879519	+	0.02096	16023762	49879520	49880278	723	887	1.227	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	3	1	5ss
SIGLEC6_51525525	SIGLEC6	chr19	51525525	51525526	-	0.011478	16104309	51520256	51525525	411	692	1.684	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	3	1	5ss
ZNF175_51581603	ZNF175	chr19	51581603	51581604	+	0.03879	16104705	51581605	51581786	1764	2526	1.432	1.0	cH38,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	3	1	5ss
CTD-2525I3.2_52175989	CTD-2525I3.2	chr19	52175989	52175990	+	0.408904	16117764	52175991	52190053	3	3	1.0	1.0	cH38	cH38	3	1	5ss
NLRP9_55728736	NLRP9	chr19	55728736	55728737	-	0.062717	16307471	55724145	55728736	57	89	1.561	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	cH38	3	1	5ss
ZNF583_56421524	ZNF583	chr19	56421524	56421525	+	0.025442	16318505	56421526	56422890	1708	2312	1.354	1.0	cH38,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	3	1	5ss
ZNF470_56573983	ZNF470	chr19	56573983	56573984	+	0.08398	16320516	56573985	56574393	1855	2640	1.423	1.0	cH38,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	3	1	5ss
ZNF304_57355783	ZNF304	chr19	57355783	57355784	+	0.041077	16330401	57355785	57356029	1070	1344	1.256	1.0	cH38,rG19,rG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	3	1	5ss
TPO_1413722	TPO	chr2	1413722	1413723	+	0.080175	16422412	1413724	1414407	382	14713	38.516	12.0	cH38,sG38	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	5ss
YWHAQ_9588109	YWHAQ	chr2	9588109	9588110	-	0.028957	16488274	9587510	9588109	40	55	1.375	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	3	1	5ss
GRHL1_9952294	GRHL1	chr2	9952294	9952295	+	0.347837	16491327	9952296	9954914	1408	3707	2.633	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	5ss
E2F6_11449236	E2F6	chr2	11449236	11449237	-	0.041536	16517352	11447775	11449236	2361	3842	1.627	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	3	1	5ss
WDR35_19941611	WDR35	chr2	19941611	19941612	-	0.013507	16545956	19938402	19941611	1869	2616	1.4	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	3	1	5ss
WDR35_19977924	WDR35	chr2	19977924	19977925	-	0.198052	16546227	19975664	19977924	1088	1502	1.381	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	3	1	5ss
APOB_21033518	APOB	chr2	21033518	21033519	-	0.118691	16563127	21033519	21034815	1029	45257	43.982	4.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	3ss
APOB_21038111	APOB	chr2	21038111	21038112	-	0.184735	16563154	21038112	21040937	1099	62892	57.227	4.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	3ss
FAM228B_24093893	FAM228B	chr2	24093893	24093894	+	0.148368	16575110	24093895	24095140	839	1040	1.24	1.0	aC19	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	3	1	5ss
FOSL2_28410224	FOSL2	chr2	28410224	28410225	+	0.106255	16667619	28410226	28411929	6879	24118	3.506	2.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	5ss
FOSL2_28410224	FOSL2	chr2	28410224	28410225	+	0.106255	16667613	28410226	28410472	4415	11424	2.588	2.0	cH38	aC19,cH38,sG19,sG38	3	1	5ss
PLB1_28530265	PLB1	chr2	28530265	28530266	+	0.251824	16670747	28530267	28532107	162	230	1.42	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	5ss
PLB1_28601763	PLB1	chr2	28601763	28601764	+	0.03205	16671346	28601765	28601898	1573	3169	2.015	1.0	aC19,cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	5ss
XDH_31383152	XDH	chr2	31383152	31383153	-	0.066322	16692201	31383153	31383754	5821	70049	12.034	4.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	3ss
SRD5A2_31529457	SRD5A2	chr2	31529457	31529458	-	0.083724	16692729	31529458	31531370	2672	21625	8.093	2.0	aC19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	3ss
MEMO1_31886787	MEMO1	chr2	31886787	31886788	-	0.510267	16694069	31883463	31886787	1780	2500	1.404	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	3	1	5ss
NLRC4_32238594	NLRC4	chr2	32238594	32238595	-	0.118503	16701660	32238303	32238594	307	396	1.29	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	3	1	5ss
BIRC6_32439506	BIRC6	chr2	32439506	32439507	+	0.043069	16707668	32436185	32439507	7070	40951	5.792	3.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	3	1	3ss
BIRC6_32521811	BIRC6	chr2	32521811	32521812	+	4.9e-05	16709450	32521813	32524887	352	429	1.219	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	3	1	5ss
RASGRP3_33520551	RASGRP3	chr2	33520551	33520552	+	0.077069	16716842	33520015	33520552	9370	91197	9.733	5.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	3ss
AC020594.5_33558610	AC020594.5	chr2	33558610	33558611	-	0.159153	16717287	33555315	33558610	175	211	1.206	1.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG38,rG19,rG38,sG19,sG38,vG19	cH38	3	1	5ss
RMDN2_37993589	RMDN2	chr2	37993589	37993590	+	0.186713	16739148	37993591	37995275	28	35	1.25	1.0	sG19,sG38	sG19,sG38	3	1	5ss
CDKL4_39189346	CDKL4	chr2	39189346	39189347	-	0.340883	16756632	39187710	39189346	16	17	1.062	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	3	1	5ss
PPP1R21_48462271	PPP1R21	chr2	48462271	48462272	+	0.049955	16838898	48462273	48464936	2104	3042	1.446	1.0	aC19,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	5ss
PSME4_53913870	PSME4	chr2	53913870	53913871	-	0.585809	16851731	53910131	53913870	5230	12703	2.429	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cH38,kG19,sG19,sG38	3	1	5ss
EML6_54848125	EML6	chr2	54848125	54848126	+	0.146033	16863935	54848127	54849961	170	213	1.253	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	3	1	5ss
PAPOLG_60781883	PAPOLG	chr2	60781883	60781884	+	0.068586	16890691	60780780	60781884	10244	128264	12.521	8.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	3ss
PAPOLG_60781883	PAPOLG	chr2	60781883	60781884	+	0.068586	16890673	60779776	60781884	300	354	1.18	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	3ss
KIAA1841_61113848	KIAA1841	chr2	61113848	61113849	+	0.018992	16896806	61113850	61115978	193	227	1.176	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	5ss
USP34_61314000	USP34	chr2	61314000	61314001	-	0.436425	16902372	61311911	61314000	2479	4299	1.734	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	cH38	3	1	5ss
UGP2_63884378	UGP2	chr2	63884378	63884379	+	0.074399	16926836	63884380	63885588	741	912	1.231	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	5ss
PELI1_64097061	PELI1	chr2	64097061	64097062	-	0.179135	16929526	64096611	64097061	1937	3195	1.649	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	3	1	5ss
GMCL1_69867800	GMCL1	chr2	69867800	69867801	+	0.031104	16977341	69867802	69869718	1530	2397	1.567	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	5ss
TIA1_70225464	TIA1	chr2	70225464	70225465	-	0.014031	16987915	70224630	70225464	5807	13808	2.378	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38,rG19,rG38	3	1	5ss
DYSF_71664635	DYSF	chr2	71664635	71664636	+	0.035376	17009577	71664637	71665161	1515	2172	1.434	1.0	aC19,cH38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	5ss
M1AP_74647274	M1AP	chr2	74647274	74647275	-	0.068641	17061967	74640328	74647274	958	1949	2.034	1.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	3	1	5ss
PROM2_95287394	PROM2	chr2	95287394	95287395	+	0.449849	17235206	95287214	95287395	8871	638421	71.967	33.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	3ss
TMEM131_97815606	TMEM131	chr2	97815606	97815607	-	0.154575	17306350	97815308	97815606	3	3	1.0	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	cH38	3	1	5ss
INPP4A_98550518	INPP4A	chr2	98550518	98550519	+	0.091963	17309427	98550520	98552785	2268	3681	1.623	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	5ss
TSGA10_99117073	TSGA10	chr2	99117073	99117074	-	0.029859	17315658	99110916	99117073	361	437	1.211	1.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38,sG38	3	1	5ss
NPAS2_100968715	NPAS2	chr2	100968715	100968716	+	0.15235	17332055	100968717	100970989	1733	3518	2.03	1.0	aC19,cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	5ss
NPAS2_100993345	NPAS2	chr2	100993345	100993346	+	0.098183	17333159	100990873	100993346	10899	541942	49.724	26.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	3ss
NPAS2_100993345	NPAS2	chr2	100993345	100993346	+	0.098183	17332635	100982378	100993346	3110	6475	2.082	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	3ss
IL1RL1_102338835	IL1RL1	chr2	102338835	102338836	+	0.163285	17350098	102338326	102338836	4177	51906	12.427	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	3ss
IL1RL1_102338835	IL1RL1	chr2	102338835	102338836	+	0.163285	17350083	102337338	102338836	313	567	1.812	1.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	3ss
IL18RAP_102422546	IL18RAP	chr2	102422546	102422547	+	0.279314	17350559	102422548	102423177	861	1170	1.359	1.0	cH38	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	5ss
IL18RAP_102444091	IL18RAP	chr2	102444091	102444092	+	0.021367	17350654	102444093	102445188	108	137	1.269	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	5ss
C2orf49_105341700	C2orf49	chr2	105341700	105341701	+	0.221791	17359503	105341702	105342847	2564	4065	1.585	1.0	sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	5ss
LINC00116_110214478	LINC00116	chr2	110214478	110214479	-	0.436997	17398258	110212876	110214478	893	13624	15.256	2.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,lR19,lR38,rG19,rG38,sG19,sG38,vG19	aC19,cH38,kG19,sG19,sG38	3	1	5ss
LINC00116_110214478	LINC00116	chr2	110214478	110214479	-	0.436997	17398250	110212551	110214478	61	86	1.41	1.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,sG19,sG38,vG19	aC19,cH38,kG19,sG19,sG38	3	1	5ss
TMEM87B_112095422	TMEM87B	chr2	112095422	112095423	+	0.015923	17419851	112095424	112097054	70	78	1.114	1.0	cH38	cH38	3	1	5ss
TTL_112521340	TTL	chr2	112521340	112521341	+	0.291986	17426319	112521342	112528680	6905	20513	2.971	2.0	aC19,cH38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	5ss
POLR1B_112572560	POLR1B	chr2	112572560	112572561	+	0.148543	17427650	112568903	112572561	10893	214914	19.73	14.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	3ss
SLC20A1_112649928	SLC20A1	chr2	112649928	112649929	+	0.086421	17429469	112649930	112652036	598	742	1.241	1.0	cH38	cH38	3	1	5ss
IL36G_112978618	IL36G	chr2	112978618	112978619	+	0.070218	17432397	112978079	112978619	2057	58372	28.377	4.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	3	1	3ss
DPP10_115750192	DPP10	chr2	115750192	115750193	+	0.37863	17462881	115750194	115753173	206	257	1.248	1.0	sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	5ss
SCTR_119453132	SCTR	chr2	119453132	119453133	-	0.103257	17476651	119452080	119453132	349	659	1.888	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	3	1	5ss
SCTR_119453132	SCTR	chr2	119453132	119453133	-	0.103257	17476595	119448781	119453132	280	530	1.893	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	3	1	5ss
UGGT1_128135239	UGGT1	chr2	128135239	128135240	+	0.178813	17528288	128135241	128138716	1311	1817	1.386	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	5ss
FAM168B_131053015	FAM168B	chr2	131053015	131053016	-	0.217242	17565486	131053016	131055271	11226	560339	49.914	33.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	3ss
LYPD1_132669495	LYPD1	chr2	132669495	132669496	-	0.346577	17586995	132668538	132669495	1016	4508	4.437	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	3	1	5ss
AC079584.3_143603735	AC079584.3	chr2	143603735	143603736	+	0.260689	17620377	143603737	143606745	559	766	1.37	1.0	cH38,sG38	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG38,sG19,sG38,vG19	3	1	5ss
RND3_150470688	RND3	chr2	150470688	150470689	-	0.019242	17637022	150470239	150470688	30	43	1.433	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	3	1	5ss
ERMN_157323229	ERMN	chr2	157323229	157323230	-	0.10093	17662429	157321792	157323229	1	1	1.0	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	3	1	5ss
BAZ2B_159411906	BAZ2B	chr2	159411906	159411907	-	0.404759	17676360	159405115	159411906	2982	5782	1.939	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	3	1	5ss
IFIH1_162308906	IFIH1	chr2	162308906	162308907	-	0.061231	17692749	162306856	162308906	2661	4690	1.762	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	3	1	5ss
SCN2A_165309163	SCN2A	chr2	165309163	165309164	+	0.127126	17699681	165308795	165309164	1703	4698	2.759	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	3	1	3ss
SPC25_168873683	SPC25	chr2	168873683	168873684	-	0.091091	17710884	168873684	168876071	10105	221002	21.871	12.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	3ss
