locus_id	gene	chrom	locus_start	locus_end	locus_strand	splice_score	snaptron_id	intron_start	intron_end	samples_count	coverage_sum	coverage_avg	coverage_median	left_annotated	right_annotated	source_dataset_id	annotated
7235	APOB	chr2	21038111	21038112	-	0.184735	113589881	21038112	21040937	20797	5590165	268.797	7.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
7243	FAM228B	chr2	24093893	24093894	+	0.148368	113704802	24093895	24095140	16399	27516	1.678	1.0	aC19	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	0	1
7296	FOSL2	chr2	28410224	28410225	+	0.106255	114313858	28410226	28411929	59306	238652	4.024	2.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
7296	FOSL2	chr2	28410224	28410225	+	0.106255	114313843	28410226	28410472	28620	91716	3.205	1.0	cH38	aC19,cH38,sG19,sG38	0	1
7298	PLB1	chr2	28530265	28530266	+	0.251824	114325141	28530267	28532107	4409	9064	2.056	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
7301	PLB1	chr2	28601763	28601764	+	0.03205	114329341	28601765	28601898	20058	68290	3.405	2.0	aC19,cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
7324	XDH	chr2	31383152	31383153	-	0.066322	114489030	31383153	31383754	46279	790056	17.072	3.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
7328	SRD5A2	chr2	31529457	31529458	-	0.083724	114492508	31529458	31531370	14824	293703	19.813	2.0	aC19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
7329	MEMO1	chr2	31886787	31886788	-	0.510267	114506770	31883463	31886787	37543	77033	2.052	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
7336	NLRC4	chr2	32238594	32238595	-	0.118503	114580496	32238303	32238594	9517	27127	2.85	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
7338	BIRC6	chr2	32439506	32439507	+	0.043069	114627652	32436185	32439507	152511	4143393	27.168	8.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	0	1
7342	BIRC6	chr2	32521811	32521812	+	4.9e-05	114644988	32521813	32524887	4673	6055	1.296	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	0	1
7349	RASGRP3	chr2	33520551	33520552	+	0.077069	114721100	33520015	33520552	91831	1680358	18.298	4.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
7351	AC020594.5	chr2	33558610	33558611	-	0.159153	114724996	33555315	33558610	2365	3134	1.325	1.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
7375	RMDN2	chr2	37993589	37993590	+	0.186713	114920649	37993591	37995275	593	754	1.272	1.0	sG19,sG38	sG19,sG38	0	1
7384	CDKL4	chr2	39189346	39189347	-	0.340883	115077415	39187710	39189346	563	794	1.41	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
7429	PPP1R21	chr2	48462271	48462272	+	0.049955	115749038	48462273	48464936	38374	72849	1.898	1.0	aC19,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
7442	PSME4	chr2	53913870	53913871	-	0.585809	115888148	53910131	53913870	79274	282057	3.558	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cH38,kG19,sG19,sG38	0	1
7453	EML6	chr2	54848125	54848126	+	0.146033	115978366	54848127	54849961	5712	13610	2.383	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	0	1
7477	PAPOLG	chr2	60781883	60781884	+	0.068586	116233520	60780780	60781884	162288	2434780	15.003	7.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
7477	PAPOLG	chr2	60781883	60781884	+	0.068586	116233361	60779776	60781884	6334	10098	1.594	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
7484	KIAA1841	chr2	61113848	61113849	+	0.018992	116286722	61113850	61115978	7304	13272	1.817	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
7489	USP34	chr2	61314000	61314001	-	0.436425	116328872	61311911	61314000	52715	149840	2.842	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
7500	UGP2	chr2	63884378	63884379	+	0.074399	116574889	63884380	63885588	18517	30747	1.66	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
7502	PELI1	chr2	64097061	64097062	-	0.179135	116597564	64096611	64097061	31109	104384	3.355	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
7518	AAK1	chr2	69531600	69531601	-	0.108421	116944361	69530707	69531600	109	401	3.679	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,sG19,sG38	0	1
7524	GMCL1	chr2	69867800	69867801	+	0.031104	116982160	69867802	69869718	30348	78481	2.586	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
7531	TIA1	chr2	70225464	70225465	-	0.014031	117071745	70224630	70225464	72442	232663	3.212	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38,rG19,rG38	0	1
7546	DYSF	chr2	71664635	71664636	+	0.035376	117209381	71664637	71665161	19064	51516	2.702	1.0	aC19,cH38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
7563	M1AP	chr2	74647274	74647275	-	0.068641	117513294	74640328	74647274	2729	5037	1.846	1.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
7616	PROM2	chr2	95287394	95287395	+	0.449849	118893219	95287214	95287395	64473	1981562	30.735	4.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
7637	TMEM131	chr2	97815606	97815607	-	0.154575	119291177	97815308	97815606	98	109	1.112	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
7642	INPP4A	chr2	98550518	98550519	+	0.091963	119324827	98550520	98552785	51247	173698	3.389	2.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
7651	TSGA10	chr2	99117073	99117074	-	0.029859	119370112	99110916	99117073	3387	5943	1.755	1.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38,sG38	0	1
7670	NPAS2	chr2	100968715	100968716	+	0.15235	119506947	100968717	100970989	14205	32762	2.306	1.0	aC19,cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
7671	NPAS2	chr2	100993345	100993346	+	0.098183	119510877	100990873	100993346	103744	2344644	22.6	6.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
7671	NPAS2	chr2	100993345	100993346	+	0.098183	119509298	100982378	100993346	14602	27417	1.878	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
7684	IL1RL1	chr2	102338835	102338836	+	0.163285	119642862	102338326	102338836	45537	1212904	26.636	3.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
7684	IL1RL1	chr2	102338835	102338836	+	0.163285	119642758	102337338	102338836	4882	15626	3.201	1.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
7690	IL18RAP	chr2	102422546	102422547	+	0.279314	119647309	102422548	102423177	24150	150025	6.212	2.0	cH38	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
7691	IL18RAP	chr2	102444091	102444092	+	0.021367	119648607	102444093	102445188	8398	37338	4.446	2.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
7702	C2orf49	chr2	105341700	105341701	+	0.221791	119714080	105341702	105342847	40995	87170	2.126	1.0	sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
7719	LINC00116	chr2	110214478	110214479	-	0.436997	120028525	110212876	110214478	5132	44197	8.612	1.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,lR19,lR38,rG19,rG38,sG19,sG38,vG19	aC19,cH38,kG19,sG19,sG38	0	1
7719	LINC00116	chr2	110214478	110214479	-	0.436997	120028497	110212551	110214478	78	109	1.397	1.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,sG19,sG38,vG19	aC19,cH38,kG19,sG19,sG38	0	1
7735	TMEM87B	chr2	112095422	112095423	+	0.015923	120175658	112095424	112097054	1868	2404	1.287	1.0	cH38	cH38	0	1
7739	TTL	chr2	112521340	112521341	+	0.291986	120233955	112521342	112528680	97921	523850	5.35	3.0	aC19,cH38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
7743	POLR1B	chr2	112572560	112572561	+	0.148543	120244718	112568903	112572561	171498	3936859	22.956	9.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
7745	SLC20A1	chr2	112649928	112649929	+	0.086421	120259530	112649930	112652036	19878	36500	1.836	1.0	cH38	cH38	0	1
7747	IL36G	chr2	112978618	112978619	+	0.070218	120289758	112978079	112978619	19558	1976837	101.076	2.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	0	1
7752	DPP10	chr2	115750192	115750193	+	0.37863	120451985	115750194	115753173	4998	10058	2.012	1.0	sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
7761	SCTR	chr2	119453132	119453133	-	0.103257	120566264	119452080	119453132	991	2156	2.176	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
7761	SCTR	chr2	119453132	119453133	-	0.103257	120566110	119448781	119453132	927	1939	2.092	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
7794	UGGT1	chr2	128135239	128135240	+	0.178813	120969112	128135241	128138716	34304	72370	2.11	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
7800	FAM168B	chr2	131053015	131053016	-	0.217242	121200832	131053016	131055271	178945	9925547	55.467	21.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
7803	LYPD1	chr2	132669495	132669496	-	0.346577	121371179	132668538	132669495	6608	14365	2.174	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
7845	AC079584.3	chr2	143603735	143603736	+	0.260689	121725031	143603737	143606745	9570	18919	1.977	1.0	cH38,sG38	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG38,sG19,sG38,vG19	0	1
7856	RND3	chr2	150470688	150470689	-	0.019242	121911821	150470239	150470688	1093	1410	1.29	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
7890	ERMN	chr2	157323229	157323230	-	0.10093	122174808	157321792	157323229	21	23	1.095	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
7901	BAZ2B	chr2	159411906	159411907	-	0.404759	122287101	159405115	159411906	52428	176305	3.363	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
7928	IFIH1	chr2	162308906	162308907	-	0.061231	122435828	162306856	162308906	30132	93015	3.087	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
7938	SCN2A	chr2	165309163	165309164	+	0.127126	122498958	165308795	165309164	23628	170662	7.223	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	0	1
7961	SPC25	chr2	168873683	168873684	-	0.091091	122609337	168873684	168876071	147157	5380532	36.563	11.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
8022	CHRNA1	chr2	174760989	174760990	-	0.355318	123054269	174759634	174760989	142	191	1.345	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
8024	ATP5G3	chr2	175179529	175179530	-	0.173761	123081725	175179251	175179529	2133	3108	1.457	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
8040	PLEKHA3	chr2	178495985	178495986	+	0.058218	123241485	178495987	178499210	28903	51964	1.798	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
8090	COL5A2	chr2	189050115	189050116	-	0.382511	123745631	189049455	189050115	1829	5155	2.818	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	sG19,sG38	0	1
8104	ANKAR	chr2	189743273	189743274	+	0.05049	123782674	189741452	189743274	1703	5573	3.272	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
8110	INPP1	chr2	190365183	190365184	+	0.01998	123826765	190365185	190366694	7003	9747	1.392	1.0	sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
8164	MAIP1	chr2	199958927	199958928	+	0.047561	124226006	199958929	199959267	25144	50314	2.001	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
8172	AOX1	chr2	200595596	200595597	+	0.076367	124253894	200595598	200597396	789	1483	1.88	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
8232	EEF1B2	chr2	206160267	206160268	+	0.019744	124837319	206160269	206160587	16490	27583	1.673	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
8233	GPR1	chr2	206215170	206215171	-	0.190628	124846430	206213426	206215170	505	3016	5.972	1.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
8244	CPO	chr2	206962410	206962411	+	0.027182	124881817	206960943	206962411	18355	96185	5.24	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
8248	CRYGB	chr2	208143370	208143371	-	0.066645	124974113	208142914	208143370	766	1308	1.708	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
8249	C2orf80	chr2	208169587	208169588	-	0.106097	124975278	208165816	208169587	1181	2602	2.203	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
8279	CPS1	chr2	210613422	210613423	+	0.068732	125084512	210613424	210616422	4061	15409	3.794	2.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
8293	ABCA12	chr2	215050793	215050794	-	0.043379	125176579	215049812	215050793	183	245	1.339	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cH38,kG19,rG19,rG38,sG19,sG38	0	1
8339	CFAP65	chr2	219039477	219039478	-	0.423674	125626327	219039051	219039477	884	1693	1.915	1.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
8344	STK11IP	chr2	219615705	219615706	+	0.085356	125764817	219615342	219615706	28500	53958	1.893	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG38,sG19,sG38,vG19	0	1
8345	SLC4A3	chr2	219629070	219629071	+	0.079878	125766101	219629072	219629143	27839	74999	2.694	1.0	cH38,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
8374	DAW1	chr2	227888600	227888601	+	0.07804	126092046	227888602	227889855	3927	14720	3.748	1.0	aC19,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
8400	PTMA	chr2	231709399	231709400	+	0.401057	126413982	231709401	231711347	5606	8302	1.481	1.0	sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG38,vG19	0	1
8429	MROH2A	chr2	233832502	233832503	+	0.065857	126667308	233832280	233832504	2185	6050	2.769	1.0	aC19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
8457	RBM44	chr2	237824227	237824228	+	0.044506	126922932	237823555	237824228	3653	4996	1.368	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
8462	TRAF3IP1	chr2	238344180	238344181	+	0.134904	126983348	238344182	238344496	385	542	1.408	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	0	1
8471	PASK	chr2	241122899	241122900	-	0.06979	127290600	241122900	241123948	132230	1467614	11.099	4.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
8477	HDLBP	chr2	241262588	241262589	-	0.100507	127336576	241256807	241262588	21596	37438	1.734	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
8503	ZNF343	chr20	2493687	2493688	-	0.018593	127772174	2493578	2493692	15302	23105	1.51	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38,sG38	0	1
8504	ZNF343	chr20	2493691	2493692	-	0.018089	127772174	2493578	2493692	15302	23105	1.51	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38,sG38	0	1
8505	ZNF343	chr20	2493692	2493693	-	0.01417	127772174	2493578	2493692	15302	23105	1.51	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38,sG38	0	1
8510	C20orf194	chr20	3264105	3264106	-	0.178599	127917887	3260029	3264105	3244	4718	1.454	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
8523	HSPA12B	chr20	3751388	3751389	+	0.202456	127974089	3751390	3751510	3932	6228	1.584	1.0	cH38,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
